"season","posteam","offense_rank","opponent","defense_rank","week","game_id","home","player_id","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_completions","receptions","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_touchdown","rec_touchdown","rush_touchdown","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_interception","rec_fumble_lost","total_fantasy_points","total_fantasy_points_exp","seasonavg_pass_attempt","seasonavg_rec_attempt","seasonavg_rush_attempt","seasonavg_pass_completions","seasonavg_receptions","seasonavg_pass_yards_gained","seasonavg_rec_yards_gained","seasonavg_rush_yards_gained","seasonavg_pass_touchdown","seasonavg_rec_touchdown","seasonavg_rush_touchdown","seasonavg_pass_two_point_conv","seasonavg_rec_two_point_conv","seasonavg_rush_two_point_conv","seasonavg_pass_interception","seasonavg_rec_fumble_lost","seasonavg_total_fantasy_points","last4avg_pass_attempt","last4avg_rec_attempt","last4avg_rush_attempt","last4avg_pass_completions","last4avg_receptions","last4avg_pass_yards_gained","last4avg_rec_yards_gained","last4avg_rush_yards_gained","last4avg_pass_touchdown","last4avg_rec_touchdown","last4avg_rush_touchdown","last4avg_pass_two_point_conv","last4avg_rec_two_point_conv","last4avg_rush_two_point_conv","last4avg_pass_interception","last4avg_rec_fumble_lost","last4avg_total_fantasy_points","lastweek_pass_attempt","lastweek_rec_attempt","lastweek_rush_attempt","lastweek_pass_completions","lastweek_receptions","lastweek_pass_yards_gained","lastweek_rec_yards_gained","lastweek_rush_yards_gained","lastweek_pass_touchdown","lastweek_rec_touchdown","lastweek_rush_touchdown","lastweek_pass_two_point_conv","lastweek_rec_two_point_conv","lastweek_rush_two_point_conv","lastweek_pass_interception","lastweek_rec_fumble_lost","lastweek_total_fantasy_points","depth_position"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0031544","Amari Cooper","WR",0,15,0,0,11,0,265,0,0,2,0,0,1,0,0,0,51.5,30.99,0,8.07142857142857,0,0,4.35714285714286,0,70.3571428571429,0,0,0.214285714285714,0,0,0,0,0,0.0714285714285714,12.5357142857143,0,8.25,0,0,4,0,59,0,0,0.25,0,0,0,0,0,0.25,10.9,0,8,0,0,4,0,109,0,0,1,0,0,0,0,0,0,20.9,"WR"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0033885","David Njoku","TE",0,9,0,0,6,0,44,0,0,1,0,0,0,0,0,0,16.4,17.38,0,7.57142857142857,0,0,4.92857142857143,0,50.2857142857143,0,0,0.357142857142857,0,0,0,0,0,0.0714285714285714,11.9571428571429,0,9.25,0,0,6,0,67.75,0,0,0.75,0,0,0,0,0,0,17.275,0,14,0,0,10,0,104,0,0,1,0,0,0,0,0,0,26.4,"TE"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0028986","Case Keenum","QB",17,0,0,11,0,62,0,0,0,0,0,0,0,0,2,0,-1.52,3.65,36,0,2,23,0,229,0,1,1,0,0,0,0,0,1,0,11.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,2,23,0,229,0,1,1,0,0,0,0,0,1,0,11.26,"QB"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0035250","Devin Singletary","RB",0,3,9,0,3,0,19,44,0,0,0,0,0,0,0,0,9.3,8.3,0.0769230769230769,2.38461538461538,12.3076923076923,0.0769230769230769,1.76923076923077,0.461538461538462,12.7692307692308,53.5384615384615,0.0769230769230769,0,0.230769230769231,0,0,0,0,0,10.1107692307692,0,4,13.25,0,2.75,0,26.75,60,0,0,0.25,0,0,0,0,0,12.925,0,5,26,0,4,0,49,121,0,0,0,0,0,0,0,0,21,"RB"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0036554","Nico Collins","WR",0,6,0,0,4,0,18,0,0,1,0,0,0,0,0,0,11.8,8.13,0,7.16666666666667,0,0,5,0,83.6666666666667,0,0,0.5,0,0,0,0,0,0,16.3666666666667,0,8.25,0,0,6,0,93.25,0,0,0.5,0,0,0,0,0,0,18.325,0,1,0,0,1,0,13,0,0,0,0,0,0,0,0,0,2.3,"WR"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0036232","Harrison Bryant","TE",0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1.6,1.39,0,1.6,0.3,0,1,0,6.1,0.4,0,0.3,0,0,0,0,0,0,3.25,0,2,0.5,0,1.75,0,13.5,0.5,0,0.5,0,0,0,0,0,0,5.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TE"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0037267","Jerome Ford","RB",0,2,15,0,1,0,-2,25,0,0,1,0,0,0,0,0,9.3,14.21,0,4.23076923076923,12.2307692307692,0,3,0,18.3076923076923,52.4615384615385,0,0.230769230769231,0.230769230769231,0,0,0.0769230769230769,0,0,13,0,5.25,9.5,0,4,0,22.25,38.75,0,0.25,0,0,0,0,0,0,11.6,0,5,8,0,4,0,11,20,0,0,0,0,0,0,0,0,7.1,"RB"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0038979","Cedric Tillman","WR",0,2,0,0,2,0,13,0,0,0,0,0,0,0,0,0,3.3,2.23,0,4,0.125,0,1.875,0,20,1,0,0,0,0,0,0,0,0,3.975,0,5.75,0,0,3,0,37.5,0,0,0,0,0,0,0,0,0,6.75,0,8,0,0,4,0,52,0,0,0,0,0,0,0,0,0,9.2,"WR"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0033923","Kareem Hunt","RB",0,4,7,0,2,0,5,11,0,0,1,0,0,0,0,0,9.6,13.61,0,1.66666666666667,10.6666666666667,0,1.33333333333333,0,8.22222222222222,33.6666666666667,0,0,0.666666666666667,0,0,0,0,0,9.52222222222222,0,1.5,10.25,0,1.5,0,4,29.75,0,0,0.25,0,0,0,0,0,6.375,0,1,7,0,1,0,12,8,0,0,0,0,0,0,0,0,3,"RB"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0036898","Davis Mills","QB",32,0,2,15,0,149,0,9,2,0,0,0,0,0,0,0,14.86,17.65,2.33333333333333,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.16,"QB"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0034959","Andrew Beck","RB",0,2,0,0,2,0,6,0,0,1,0,0,0,0,0,0,8.6,4.83,0,1.28571428571429,0.285714285714286,0,1,0,5.71428571428571,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0.142857142857143,2.15714285714286,0,1.25,0,0,1,0,6.75,0,0,0,0,0,0,0,0,0,1.675,0,1,0,0,1,0,-5,0,0,0,0,0,0,0,0,0,0.5,"FB"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0033854","Dare Ogunbowale","RB",0,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0.6,4.67,0,1.33333333333333,1.33333333333333,0,0.666666666666667,0,6,8.33333333333333,0,0,0,0,0,0,0,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,17,0,0,0,0,0,0,0,0,1.7,"RB"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0034383","Dalton Schultz","TE",0,11,0,0,8,0,61,0,0,0,0,0,0,0,0,0,14.1,15.11,0,5.5,0,0,3.66666666666667,0,42.75,0,0,0.416666666666667,0,0,0,0,0,0.166666666666667,10.1083333333333,0,4,0,0,2.75,0,40.75,0,0,0.25,0,0,0,0,0,0,8.325,0,5,0,0,4,0,58,0,0,0,0,0,0,0,0,0,9.8,"TE"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0030431","Robert Woods","WR",0,6,1,0,2,0,14,7,0,0,0,0,0,0,0,0,4.1,9.28,0,5.90909090909091,0,0,3.09090909090909,0,32.1818181818182,0,0,0.0909090909090909,0,0,0,0,0,0,6.85454545454545,0,4.75,0,0,2.75,0,28,0,0,0,0,0,0,0,0,0,5.55,0,5,0,0,3,0,30,0,0,0,0,0,0,0,0,0,6,"WR"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0036980","Elijah Moore","WR",0,4,0,0,2,0,19,0,0,0,0,0,0,0,0,0,3.9,9.14,0,6.71428571428571,0.642857142857143,0,3.71428571428571,0,40,0.785714285714286,0,0.0714285714285714,0,0,0,0,0,0.0714285714285714,7.93571428571429,0,7.5,0.25,0,3,0,46.5,0,0,0,0,0,0,0,0,0,7.15,0,3,0,0,2,0,17,0,0,0,0,0,0,0,0,0,3.7,"WR"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0034364","Jordan Akins","TE",0,2,0,0,2,0,18,0,0,0,0,0,0,0,0,0,3.8,3.36,0,1.4,0,0,0.9,0,6.2,0,0,0,0,0,0,0,0,0,1.52,0,1,0,0,1,0,6.25,0,0,0,0,0,0,0,0,0,1.625,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1.8,"TE"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0030068","Marquise Goodwin","WR",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,1.71428571428571,0.285714285714286,0,0.571428571428571,0,9.57142857142857,5.28571428571429,0,0,0,0,0,0,0,0,2.05714285714286,0,1.75,0.5,0,0.75,0,16.75,9.25,0,0,0,0,0,0,0,0,3.35,0,1,0,0,1,0,57,0,0,0,0,0,0,0,0,0,6.7,NA
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0037614","John Metchie III","WR",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53,0,2,0,0,1.27272727272727,0,13.1818181818182,0,0,0,0,0,0,0,0,0,2.59090909090909,0,2.75,0,0,1,0,5.5,0,0,0,0,0,0,0,0,0,1.55,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.1,"WR"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0037257","David Bell","WR",0,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1.6,3.17,0,2.33333333333333,0,0,1.16666666666667,0,14.3333333333333,0,0,0.166666666666667,0,0,0,0,0,0,3.6,0,2.5,0,0,1,0,14.75,0,0,0.25,0,0,0,0,0,0,3.975,0,3,0,0,1,0,41,0,0,1,0,0,0,0,0,0,11.1,"WR"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0038583","Dorian Thompson-Robinson","QB",2,0,1,1,0,6,0,-5,0,0,0,0,0,1,0,0,1.74,2.03,22,0,2.4,11.8,0,86.8,0,13,0.2,0,0,0,0,0,0.8,0,3.972,18.5,0,2,10,0,78.25,0,10.25,0.25,0,0,0,0,0,0.25,0,4.655,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0.2,NA
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0038098","Pierre Strong","RB",0,1,5,0,0,0,0,22,0,0,0,0,0,0,0,0,2.2,4.17,0,1.2,3.6,0,1,0,9.4,10.8,0,0,0.2,0,0,0,0,0,4.22,0,1.25,4,0,1.25,0,11.75,13.25,0,0,0,0,0,0,0,0,3.75,0,2,2,0,2,0,9,2,0,0,0,0,0,0,0,0,3.1,"RB"
"2023","CLE",16,"HOU",15,16,"2023_16_CLE_HOU",0,"00-0038098","Pierre Strong","RB",0,1,5,0,0,0,0,22,0,0,0,0,0,0,0,0,2.2,4.17,0,1.2,3.6,0,1,0,9.4,10.8,0,0,0.2,0,0,0,0,0,4.22,0,1.25,4,0,1.25,0,11.75,13.25,0,0,0,0,0,0,0,0,3.75,0,2,2,0,2,0,9,2,0,0,0,0,0,0,0,0,3.1,"KR"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0033591","Noah Brown","WR",0,7,0,0,3,0,38,0,0,0,0,0,0,0,0,0,6.8,11.31,0,5.75,0.125,0,3.625,0,65.125,-0.125,0,0.25,0,0,0,0,0,0,11.625,0,6.5,0,0,3.75,0,63.5,0,0,0.25,0,0,0,0,0,0,11.6,0,11,0,0,8,0,82,0,0,1,0,0,0,0,0,0,22.2,"WR"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0038618","Xavier Hutchinson","WR",0,2,0,0,1,0,18,0,0,0,0,0,0,0,0,0,2.8,3.12,0,1.66666666666667,0.333333333333333,0,0.666666666666667,0,9.66666666666667,3.66666666666667,0,0,0,0,0,0,0,0,2,0,2,0.5,0,0.75,0,12.25,5.5,0,0,0,0,0,0,0,0,2.525,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0.5,"WR"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0037258","Dameon Pierce","RB",0,2,3,0,1,0,10,6,0,0,0,0,0,0,0,0,2.6,4.11,0,2,13.2857142857143,0,1.57142857142857,0,12.2857142857143,38.5714285714286,0,0,0.142857142857143,0,0,0,0,0,7.51428571428571,0,1.25,13.25,0,1,0,11.25,42.5,0,0,0,0,0,0,0,0,6.375,0,1,4,0,1,0,-2,9,0,0,0,0,0,0,0,0,1.7,"RB"
"2023","HOU",7,"CLE",32,16,"2023_16_CLE_HOU",1,"00-0036556","Brevin Jordan","TE",0,3,0,0,2,0,27,0,0,0,0,0,0,0,0,0,4.7,4.82,0,2.28571428571429,0,0,1.85714285714286,0,24.7142857142857,0,0,0.142857142857143,0,0,0,0,0,0,5.18571428571429,0,2.75,0,0,2,0,30.5,0,0,0,0,0,0,0,0,0,5.05,0,1,0,0,1,0,14,0,0,0,0,0,0,0,0,0,2.4,"TE"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0033077","Dak Prescott","QB",32,0,5,20,0,253,0,25,2,0,0,0,0,0,0,0,18.62,16.43,34.5714285714286,0,3.42857142857143,23.7857142857143,0,259.928571428571,0,15.1428571428571,2,0,0.142857142857143,0.142857142857143,0,0,0.5,0,20.0542857142857,36.5,0,3.75,24,0,258.75,0,17.75,2.25,0,0,0.5,0,0,0.25,0,21.625,34,0,4,21,0,134,0,27,0,0,0,0,0,0,1,0,6.06,"QB"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0036358","CeeDee Lamb","WR",0,10,2,0,6,0,118,14,0,1,0,0,0,0,0,0,25.2,19.39,0,10.0714285714286,0.714285714285714,0,7.35714285714286,0,93.2857142857143,6.21428571428571,0,0.571428571428571,0.142857142857143,0,0.0714285714285714,0,0,0.0714285714285714,21.5928571428571,0,11.5,1,0,7.25,0,73.25,8.25,0,0.75,0.25,0,0.25,0,0,0,21.9,0,10,1,0,7,0,53,3,0,0,1,0,0,0,0,0,18.6,"WR"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0036139","Rico Dowdle","RB",0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0.4,3.69,0,1.6,5.5,0,1.4,0,9,18.8,0,0.2,0.1,0,0,0,0,0,5.98,0,1.5,5.75,0,1.25,0,9,19,0,0.25,0.25,0,0,0,0,0,7.05,0,3,3,0,2,0,8,4,0,0,0,0,0,0,0,0,3.2,"RB"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0038738","Hunter Luepke","RB",0,1,2,0,1,0,8,3,0,0,0,0,0,0,0,0,2.1,2.03,0,1,0.333333333333333,0,0.666666666666667,0,3.33333333333333,3,0,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"
    "
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0038041","Jake Ferguson","TE",0,8,0,0,4,0,45,0,0,0,0,0,0,0,0,0,8.5,10.28,0,5.85714285714286,0,0,4.07142857142857,0,43.8571428571429,0,0,0.357142857142857,0,0,0,0,0,0,10.6,0,6.75,0,0,4.5,0,57,0,0,0.25,0,0,0,0,0,0,11.7,0,8,0,0,6,0,44,0,0,0,0,0,0,0,0,0,10.4,"TE"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0036212","Tua Tagovailoa","QB",37,0,2,24,0,293,0,-2,1,0,0,0,0,0,0,0,15.52,17.6,32.7142857142857,0,2.14285714285714,23.2142857142857,0,280.071428571429,0,3.92857142857143,1.78571428571429,0,0,0,0,0,0.714285714285714,0,16.7385714285714,27.75,0,1.25,20.75,0,246.75,0,4,1,0,0,0,0,0,0.5,0,12.77,24,0,0,21,0,224,0,0,1,0,0,0,0,0,0,0,12.96,"QB"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0033040","Tyreek Hill","WR",0,14,0,0,9,0,99,0,0,0,0,0,0,0,0,0,18.9,22.98,0,10.1538461538462,0.384615384615385,0,7.46153846153846,0,118.615384615385,1.15384615384615,0,0.923076923076923,0,0,0,0,0,0.0769230769230769,24.8230769230769,0,8.75,0.75,0,7,0,116.5,-0.5,0,1,0,0,0,0,0,0,24.6,0,5,0,0,4,0,61,0,0,0,0,0,0,0,0,0,10.1,"PR"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0033040","Tyreek Hill","WR",0,14,0,0,9,0,99,0,0,0,0,0,0,0,0,0,18.9,22.98,0,10.1538461538462,0.384615384615385,0,7.46153846153846,0,118.615384615385,1.15384615384615,0,0.923076923076923,0,0,0,0,0,0.0769230769230769,24.8230769230769,0,8.75,0.75,0,7,0,116.5,-0.5,0,1,0,0,0,0,0,0,24.6,0,5,0,0,4,0,61,0,0,0,0,0,0,0,0,0,10.1,"WR"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0036613","Jaylen Waddle","WR",0,4,1,0,1,0,50,2,0,0,0,0,0,0,0,0,6.2,6.84,0,7.69230769230769,0.153846153846154,0,5.46153846153846,0,74.1538461538462,0.769230769230769,0,0.307692307692308,0,0,0,0,0,0,14.8,0,8.25,0,0,6.75,0,96.75,0,0,0.25,0,0,0,0,0,0,17.925,0,9,0,0,8,0,142,0,0,1,0,0,0,0,0,0,28.2,"WR"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0036613","Jaylen Waddle","WR",0,4,1,0,1,0,50,2,0,0,0,0,0,0,0,0,6.2,6.84,0,7.69230769230769,0.153846153846154,0,5.46153846153846,0,74.1538461538462,0.769230769230769,0,0.307692307692308,0,0,0,0,0,0,14.8,0,8.25,0,0,6.75,0,96.75,0,0,0.25,0,0,0,0,0,0,17.925,0,9,0,0,8,0,142,0,0,1,0,0,0,0,0,0,28.2,"KR"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0036613","Jaylen Waddle","WR",0,4,1,0,1,0,50,2,0,0,0,0,0,0,0,0,6.2,6.84,0,7.69230769230769,0.153846153846154,0,5.46153846153846,0,74.1538461538462,0.769230769230769,0,0.307692307692308,0,0,0,0,0,0,14.8,0,8.25,0,0,6.75,0,96.75,0,0,0.25,0,0,0,0,0,0,17.925,0,9,0,0,8,0,142,0,0,1,0,0,0,0,0,0,28.2,"
    "
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0034115","Jeff Wilson","RB",0,1,5,0,1,0,4,21,0,0,0,0,0,0,0,0,3.5,3.66,0,2.4,4,0,2,0,13.6,18,0,0,0,0,0,0,0,0,5.16,0,2.75,5,0,2.25,0,16,22.5,0,0,0,0,0,0,0,0,6.1,0,2,2,0,1,0,1,5,0,0,0,0,0,0,0,0,1.6,"RB"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0034418","Ced Wilson","WR",0,5,0,0,3,0,42,0,0,0,0,0,0,0,0,0,7.2,10.17,0,3.25,0,0,2,0,25.375,0,0,0.25,0,0,0,0,0,0,6.0375,0,4,0,0,2,0,21.5,0,0,0.25,0,0,0,0,0,0,5.65,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2.2,"WR"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0034418","Ced Wilson","WR",0,5,0,0,3,0,42,0,0,0,0,0,0,0,0,0,7.2,10.17,0,3.25,0,0,2,0,25.375,0,0,0.25,0,0,0,0,0,0,6.0375,0,4,0,0,2,0,21.5,0,0,0.25,0,0,0,0,0,0,5.65,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2.2,"PR"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0032688","Robbie Chosen","WR",0,1,0,0,1,0,19,0,0,0,0,0,0,0,0,0,2.9,1.86,0,1.33333333333333,0,0,1,0,35.6666666666667,0,0,0.333333333333333,0,0,0,0,0,0,6.56666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,39,0,0,0,0,0,0,0,0,0,5.9,"WR"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0039040","De'Von Achane","RB",0,3,7,0,1,0,7,24,0,0,0,0,0,0,0,0,4.1,7.85,0,3.5,9,0,2.625,0,19.375,76.625,0,0.25,0.875,0,0,0,0,0,18.725,0,4.25,8.5,0,3,0,22,38.25,0,0,0.5,0,0,0,0,0,12.025,0,3,9,0,3,0,30,32,0,0,0,0,0,0,0,0,9.2,"RB"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0035125","Alec Ingold","RB",0,2,0,0,2,0,12,0,0,0,0,0,0,0,0,0,3.2,3.12,0,1.71428571428571,0,0,1.42857142857143,0,12.7142857142857,0,0,0,0,0,0,0,0,0,2.7,0,1.75,0,0,1.5,0,6.75,0,0,0,0,0,0,0,0,0,2.175,0,1,0,0,1,0,13,0,0,0,0,0,0,0,0,0,2.3,"FB"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0037569","Peyton Hendershot","TE",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,1,0,0,0.666666666666667,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0.933333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1.5,"TE"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0034798","Durham Smythe","TE",0,5,0,0,5,0,56,0,0,0,0,0,0,0,0,0,10.6,8.02,0,3.2,0,0,2.4,0,22.6,0,0,0,0,0,0,0,0,0,4.66,0,3.25,0,0,2.5,0,18.75,0,0,0,0,0,0,0,0,0,4.375,0,4,0,0,4,0,32,0,0,0,0,0,0,0,0,0,7.2,"TE"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0031687","Raheem Mostert","RB",0,1,11,0,1,0,4,46,0,1,0,0,0,0,0,0,12,11.82,0,2.38461538461538,14.2307692307692,0,1.84615384615385,0,13.1538461538462,70.7692307692308,0,0.153846153846154,1.30769230769231,0,0,0,0,0,18.8538461538462,0,1.25,16.75,0,1,0,3.25,68.75,0,0,1.75,0,0,0,0,0,18.7,0,2,15,0,2,0,1,42,0,0,2,0,0,0,0,0,18.3,"RB"
"2023","MIA",1,"DAL",30,16,"2023_16_DAL_MIA",1,"00-0031687","Raheem Mostert","RB",0,1,11,0,1,0,4,46,0,1,0,0,0,0,0,0,12,11.82,0,2.38461538461538,14.2307692307692,0,1.84615384615385,0,13.1538461538462,70.7692307692308,0,0.153846153846154,1.30769230769231,0,0,0,0,0,18.8538461538462,0,1.25,16.75,0,1,0,3.25,68.75,0,0,1.75,0,0,0,0,0,18.7,0,2,15,0,2,0,1,42,0,0,2,0,0,0,0,0,18.3,"KR"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0031236","Brandin Cooks","WR",0,2,1,0,2,0,14,9,0,1,0,0,0,0,0,0,10.3,5.33,0,4.84615384615385,0.230769230769231,0,3.15384615384615,0,41.8461538461538,1.76923076923077,0,0.384615384615385,0,0,0.0769230769230769,0,0,0,9.97692307692308,0,5,0,0,3,0,41,0,0,0.5,0,0,0.25,0,0,0,10.6,0,6,0,0,2,0,10,0,0,0,0,0,0,0,0,0,3,"WR"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0037666","Jalen Tolbert","WR",0,2,0,0,2,0,51,0,0,0,0,0,0,0,0,0,7.1,3.98,0,3,0,0,1.7,0,20,0,0,0.1,0,0,0,0,0,0,4.3,0,2.5,0,0,1.25,0,19.5,0,0,0,0,0,0,0,0,0,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WR"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0034764","Michael Gallup","WR",0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2.4,2.48,0,3.78571428571429,0,0,2.28571428571429,0,29.5714285714286,0,0,0.142857142857143,0,0,0,0,0,0,6.1,0,2,0,0,1.25,0,17.5,0,0,0.25,0,0,0,0,0,0,4.5,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1.9,"WR"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0035261","Tony Pollard","RB",0,1,12,0,1,0,5,38,0,0,0,0,0,0,0,0,5.3,10.72,0,4.69230769230769,14.7692307692308,0,3.92307692307692,0,22.3076923076923,61,0,0,0.384615384615385,0,0,0.0769230769230769,0,0,14.5615384615385,0,5.25,15,0,4.5,0,20.25,64.5,0,0,0.5,0,0,0,0,0,15.975,0,3,11,0,2,0,5,52,0,0,0,0,0,0,0,0,7.7,"RB"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0037801","KaVontae Turpin","WR",0,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,1.8,2.01,0,1.7,0.9,0,1.1,0,12.3,10.1,0,0.3,0.1,0,0,0,0,0,5.74,0,2,0.5,0,1,0,13.5,8.75,0,0.25,0,0,0,0,0,0,4.725,0,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0,2.2,"WR"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0037801","KaVontae Turpin","WR",0,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,1.8,2.01,0,1.7,0.9,0,1.1,0,12.3,10.1,0,0.3,0.1,0,0,0,0,0,5.74,0,2,0.5,0,1,0,13.5,8.75,0,0.25,0,0,0,0,0,0,4.725,0,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0,2.2,"KR"
"2023","DAL",6,"MIA",26,16,"2023_16_DAL_MIA",0,"00-0037801","KaVontae Turpin","WR",0,1,1,0,1,0,4,4,0,0,0,0,0,0,0,0,1.8,2.01,0,1.7,0.9,0,1.1,0,12.3,10.1,0,0.3,0.1,0,0,0,0,0,5.74,0,2,0.5,0,1,0,13.5,8.75,0,0.25,0,0,0,0,0,0,4.725,0,1,1,0,0,0,0,22,0,0,0,0,0,0,0,0,2.2,"PR"
